time,posX,velX,accelX,posY,velY,accelY,posZ,velZ,accelZ,someValue
5.68000000,701.64714891,12.65035230,0,136.36644579,77.07119168,0,697.60000000,70.00000000,0,0
5.69000000,701.77542241,13.00430298,0,137.13686440,77.01225944,0,698.30000000,70.00000000,0,0
5.70000000,701.90723405,13.35797919,0,137.90668556,76.95170168,0,699.00000000,70.00000000,0,0
5.71000000,702.04258106,13.71137344,0,138.67589302,76.88951969,0,699.70000000,70.00000000,0,0
5.72000000,702.18146056,14.06447829,0,139.44447054,76.82571477,0,700.40000000,70.00000000,0,0
5.73000000,702.32386963,14.41728627,0,140.21240191,76.76028828,0,701.10000000,70.00000000,0,0
5.74000000,702.46980527,14.76978994,0,140.97967091,76.69324159,0,701.80000000,70.00000000,0,0
5.75000000,702.61926439,15.12198187,0,141.74626135,76.62457611,0,702.50000000,70.00000000,0,0
5.76000000,702.77224384,15.47385461,0,142.51215704,76.55429331,0,703.20000000,70.00000000,0,0
5.77000000,702.92874039,15.82540074,0,143.27734183,76.48239465,0,703.90000000,70.00000000,0,0
5.78000000,703.08875074,16.17661284,0,144.04179955,76.40888166,0,704.60000000,70.00000000,0,0
5.79000000,703.25227151,16.52748350,0,144.80551408,76.33375590,0,705.30000000,70.00000000,0,0
5.80000000,703.41929925,16.87800530,0,145.56846930,76.25701894,0,706.00000000,70.00000000,0,0
5.81000000,703.58983043,17.22817086,0,146.33064910,76.17867240,0,706.70000000,70.00000000,0,0
5.82000000,703.76386146,17.57797278,0,147.09203739,76.09871794,0,707.40000000,70.00000000,0,0
5.83000000,703.94138865,17.92740368,0,147.85261810,76.01715726,0,708.10000000,70.00000000,0,0
5.84000000,704.12240827,18.27645618,0,148.61237518,75.93399205,0,708.80000000,70.00000000,0,0
5.85000000,704.30691649,18.62512292,0,149.37129260,75.84922410,0,709.50000000,70.00000000,0,0
5.86000000,704.49490942,18.97339653,0,150.12935433,75.76285517,0,710.20000000,70.00000000,0,0
5.87000000,704.68638308,19.32126966,0,150.88654437,75.67488711,0,710.90000000,70.00000000,0,0
5.88000000,704.88133345,19.66873498,0,151.64284675,75.58532175,0,711.60000000,70.00000000,0,0
5.89000000,705.07975640,20.01578514,0,152.39824549,75.49416100,0,712.30000000,70.00000000,0,0
5.90000000,705.28164774,20.36241283,0,153.15272466,75.40140678,0,713.00000000,70.00000000,0,0
5.91000000,705.48700322,20.70861072,0,153.90626832,75.30706104,0,713.70000000,70.00000000,0,0
5.92000000,705.69581850,21.05437151,0,154.65886058,75.21112577,0,714.40000000,70.00000000,0,0
5.93000000,705.90808917,21.39968790,0,155.41048554,75.11360301,0,715.10000000,70.00000000,0,0
5.94000000,706.12381075,21.74455261,0,156.16112735,75.01449481,0,715.80000000,70.00000000,0,0
5.95000000,706.34297870,22.08895834,0,156.91077016,74.91380326,0,716.50000000,70.00000000,0,0
5.96000000,706.56558837,22.43289784,0,157.65939815,74.81153049,0,717.20000000,70.00000000,0,0
5.97000000,706.79163507,22.77636384,0,158.40699551,74.70767866,0,717.90000000,70.00000000,0,0
5.98000000,707.02111404,23.11934910,0,159.15354647,74.60224995,0,718.60000000,70.00000000,0,0
5.99000000,707.25402043,23.46184637,0,159.89903526,74.49524659,0,719.30000000,70.00000000,0,0
6.00000000,707.49034932,23.80384843,0,160.64344616,74.38667085,0,720.00000000,70.00000000,0,0
6.01000000,707.73009572,24.14534805,0,161.38676344,74.27652501,0,720.70000000,70.00000000,0,0
6.02000000,707.97325458,24.48633803,0,162.12897143,74.16481140,0,721.40000000,70.00000000,0,0
6.03000000,708.21982076,24.82681118,0,162.87005445,74.05153237,0,722.10000000,70.00000000,0,0
6.04000000,708.46978906,25.16676029,0,163.60999687,73.93669033,0,722.80000000,70.00000000,0,0
6.05000000,708.72315420,25.50617821,0,164.34878306,73.82028768,0,723.50000000,70.00000000,0,0
6.06000000,708.97991083,25.84505777,0,165.08639743,73.70232689,0,724.20000000,70.00000000,0,0
6.07000000,709.24005353,26.18339180,0,165.82282441,73.58281045,0,724.90000000,70.00000000,0,0
6.08000000,709.50357682,26.52117318,0,166.55804846,73.46174088,0,725.60000000,70.00000000,0,0
6.09000000,709.77047513,26.85839476,0,167.29205406,73.33912074,0,726.30000000,70.00000000,0,0
6.10000000,710.04074283,27.19504945,0,168.02482571,73.21495261,0,727.00000000,70.00000000,0,0
6.11000000,710.31437421,27.53113012,0,168.75634796,73.08923912,0,727.70000000,70.00000000,0,0
6.12000000,710.59136349,27.86662968,0,169.48660535,72.96198291,0,728.40000000,70.00000000,0,0
6.13000000,710.87170484,28.20154105,0,170.21558248,72.83318668,0,729.10000000,70.00000000,0,0
6.14000000,711.15539233,28.53585717,0,170.94326396,72.70285314,0,729.80000000,70.00000000,0,0
6.15000000,711.44241997,28.86957098,0,171.66963443,72.57098505,0,730.50000000,70.00000000,0,0
6.16000000,711.73278172,29.20267543,0,172.39467856,72.43758519,0,731.20000000,70.00000000,0,0
6.17000000,712.02647143,29.53516349,0,173.11838104,72.30265636,0,731.90000000,70.00000000,0,0
6.18000000,712.32348291,29.86702815,0,173.84072660,72.16620143,0,732.60000000,70.00000000,0,0
6.19000000,712.62380989,30.19826240,0,174.56169999,72.02822327,0,733.30000000,70.00000000,0,0
6.20000000,712.92744603,30.52885924,0,175.28128600,71.88872480,0,734.00000000,70.00000000,0,0
6.21000000,713.23438493,30.85881171,0,175.99946943,71.74770895,0,734.70000000,70.00000000,0,0
6.22000000,713.54462010,31.18811283,0,176.71623513,71.60517871,0,735.40000000,70.00000000,0,0
6.23000000,713.85814499,31.51675566,0,177.43156797,71.46113708,0,736.10000000,70.00000000,0,0
6.24000000,714.17495299,31.84473325,0,178.14545284,71.31558710,0,736.80000000,70.00000000,0,0
6.25000000,714.49503741,32.17203870,0,178.85787469,71.16853185,0,737.50000000,70.00000000,0,0
6.26000000,714.81839150,32.49866507,0,179.56881847,71.01997443,0,738.20000000,70.00000000,0,0
6.27000000,715.14500843,32.82460550,0,180.27826918,70.86991798,0,738.90000000,70.00000000,0,0
6.28000000,715.47488130,33.14985308,0,180.98621184,70.71836565,0,739.60000000,70.00000000,0,0
6.29000000,715.80800316,33.47440097,0,181.69263152,70.56532066,0,740.30000000,70.00000000,0,0
6.30000000,716.14436697,33.79824230,0,182.39751329,70.41078623,0,741.00000000,70.00000000,0,0
6.31000000,716.48396563,34.12137024,0,183.10084229,70.25476562,0,741.70000000,70.00000000,0,0
6.32000000,716.82679197,34.44377798,0,183.80260366,70.09726213,0,742.40000000,70.00000000,0,0
6.33000000,717.17283876,34.76545871,0,184.50278260,69.93827908,0,743.10000000,70.00000000,0,0
6.34000000,717.52209870,35.08640563,0,185.20136432,69.77781983,0,743.80000000,70.00000000,0,0
6.35000000,717.87456441,35.40661197,0,185.89833409,69.61588776,0,744.50000000,70.00000000,0,0
6.36000000,718.23022845,35.72607098,0,186.59367718,69.45248629,0,745.20000000,70.00000000,0,0
6.37000000,718.58908331,36.04477592,0,187.28737893,69.28761887,0,745.90000000,70.00000000,0,0
6.38000000,718.95112143,36.36272004,0,187.97942468,69.12128899,0,746.60000000,70.00000000,0,0
6.39000000,719.31633516,36.67989665,0,188.66979984,68.95350014,0,747.30000000,70.00000000,0,0
6.40000000,719.68471678,36.99629905,0,189.35848983,68.78425588,0,748.00000000,70.00000000,0,0
6.41000000,720.05625853,37.31192056,0,190.04548012,68.61355977,0,748.70000000,70.00000000,0,0
6.42000000,720.43095257,37.62675452,0,190.73075620,68.44141542,0,749.40000000,70.00000000,0,0
6.43000000,720.80879098,37.94079428,0,191.41430361,68.26782646,0,750.10000000,70.00000000,0,0
6.44000000,721.18976578,38.25403322,0,192.09610793,68.09279655,0,750.80000000,70.00000000,0,0
6.45000000,721.57386895,38.56646472,0,192.77615475,67.91632940,0,751.50000000,70.00000000,0,0
6.46000000,721.96109236,38.87808219,0,193.45442974,67.73842872,0,752.20000000,70.00000000,0,0
6.47000000,722.35142786,39.18887905,0,194.13091856,67.55909827,0,752.90000000,70.00000000,0,0
6.48000000,722.74486719,39.49884874,0,194.80560695,67.37834183,0,753.60000000,70.00000000,0,0
6.49000000,723.14140205,39.80798472,0,195.47848066,67.19616323,0,754.30000000,70.00000000,0,0
6.50000000,723.54102408,40.11628046,0,196.14952549,67.01256630,0,755.00000000,70.00000000,0,0
6.51000000,723.94372484,40.42372946,0,196.81872727,66.82755492,0,755.70000000,70.00000000,0,0
6.52000000,724.34949583,40.73032523,0,197.48607188,66.64113299,0,756.40000000,70.00000000,0,0
6.53000000,724.75832848,41.03606129,0,198.15154524,66.45330446,0,757.10000000,70.00000000,0,0
6.54000000,725.17021417,41.34093120,0,198.81513330,66.26407328,0,757.80000000,70.00000000,0,0
6.55000000,725.58514419,41.64492851,0,199.47682204,66.07344345,0,758.50000000,70.00000000,0,0
6.56000000,726.00310981,41.94804682,0,200.13659752,65.88141899,0,759.20000000,70.00000000,0,0
6.57000000,726.42410218,42.25027971,0,200.79444579,65.68800396,0,759.90000000,70.00000000,0,0
6.58000000,726.84811243,42.55162083,0,201.45035298,65.49320243,0,760.60000000,70.00000000,0,0
6.59000000,727.27513160,42.85206379,0,202.10430523,65.29701853,0,761.30000000,70.00000000,0,0
6.60000000,727.70515069,43.15160227,0,202.75628875,65.09945639,0,762.00000000,70.00000000,0,0
6.61000000,728.13816061,43.45022993,0,203.40628978,64.90052018,0,762.70000000,70.00000000,0,0
6.62000000,728.57415223,43.74794048,0,204.05429459,64.70021409,0,763.40000000,70.00000000,0,0
6.63000000,729.01311634,44.04472763,0,204.70028951,64.49854237,0,764.10000000,70.00000000,0,0
6.64000000,729.45504368,44.34058513,0,205.34426090,64.29550926,0,764.80000000,70.00000000,0,0
6.65000000,729.89992493,44.63550671,0,205.98619517,64.09111905,0,765.50000000,70.00000000,0,0
6.66000000,730.34775068,44.92948616,0,206.62607877,63.88537605,0,766.20000000,70.00000000,0,0
6.67000000,730.79851149,45.22251728,0,207.26389820,63.67828461,0,766.90000000,70.00000000,0,0
6.68000000,731.25219784,45.51459387,0,207.89963998,63.46984910,0,767.60000000,70.00000000,0,0
6.69000000,731.70880016,45.80570978,0,208.53329071,63.26007392,0,768.30000000,70.00000000,0,0
6.70000000,732.16830881,46.09585885,0,209.16483701,63.04896349,0,769.00000000,70.00000000,0,0
6.71000000,732.63071410,46.38503497,0,209.79426555,62.83652227,0,769.70000000,70.00000000,0,0
6.72000000,733.09600625,46.67323203,0,210.42156303,62.62275475,0,770.40000000,70.00000000,0,0
6.73000000,733.56417545,46.96044395,0,211.04671623,62.40766543,0,771.10000000,70.00000000,0,0
6.74000000,734.03521182,47.24666466,0,211.66971195,62.19125886,0,771.80000000,70.00000000,0,0
6.75000000,734.50910542,47.53188812,0,212.29053704,61.97353961,0,772.50000000,70.00000000,0,0
6.76000000,734.98584624,47.81610832,0,212.90917838,61.75451226,0,773.20000000,70.00000000,0,0
6.77000000,735.46542422,48.09931926,0,213.52562294,61.53418145,0,773.90000000,70.00000000,0,0
6.78000000,735.94782924,48.38151495,0,214.13985768,61.31255183,0,774.60000000,70.00000000,0,0
6.79000000,736.43305112,48.66268944,0,214.75186966,61.08962806,0,775.30000000,70.00000000,0,0
6.80000000,736.92107961,48.94283679,0,215.36164595,60.86541487,0,776.00000000,70.00000000,0,0
6.81000000,737.41190441,49.22195110,0,215.96917367,60.63991697,0,776.70000000,70.00000000,0,0
6.82000000,737.90551517,49.50002647,0,216.57444002,60.41313913,0,777.40000000,70.00000000,0,0
6.83000000,738.40190146,49.77705703,0,217.17743221,60.18508614,0,778.10000000,70.00000000,0,0
6.84000000,738.90105281,50.05303693,0,217.77813751,59.95576281,0,778.80000000,70.00000000,0,0
6.85000000,739.40295868,50.32796036,0,218.37654324,59.72517397,0,779.50000000,70.00000000,0,0
6.86000000,739.90760847,50.60182150,0,218.97263678,59.49332451,0,780.20000000,70.00000000,0,0
6.87000000,740.41499155,50.87461457,0,219.56640555,59.26021930,0,780.90000000,70.00000000,0,0
6.88000000,740.92509718,51.14633383,0,220.15783700,59.02586328,0,781.60000000,70.00000000,0,0
6.89000000,741.43791462,51.41697353,0,220.74691866,58.79026138,0,782.30000000,70.00000000,0,0
6.90000000,741.95343304,51.68652795,0,221.33363809,58.55341859,0,783.00000000,70.00000000,0,0
6.91000000,742.47164155,51.95499142,0,221.91798291,58.31533989,0,783.70000000,70.00000000,0,0
6.92000000,742.99252921,52.22235826,0,222.49994079,58.07603032,0,784.40000000,70.00000000,0,0
6.93000000,743.51608504,52.48862283,0,223.07949943,57.83549492,0,785.10000000,70.00000000,0,0
6.94000000,744.04229797,52.75377952,0,223.65664662,57.59373878,0,785.80000000,70.00000000,0,0
6.95000000,744.57115692,53.01782271,0,224.23137016,57.35076700,0,786.50000000,70.00000000,0,0
6.96000000,745.10265070,53.28074685,0,224.80365792,57.10658469,0,787.20000000,70.00000000,0,0
6.97000000,745.63676810,53.54254638,0,225.37349783,56.86119703,0,787.90000000,70.00000000,0,0
6.98000000,746.17349786,53.80321577,0,225.94087786,56.61460918,0,788.60000000,70.00000000,0,0
6.99000000,746.71282863,54.06274953,0,226.50578603,56.36682636,0,789.30000000,70.00000000,0,0
7.00000000,747.25474905,54.32114217,0,227.06821042,56.11785379,0,790.00000000,70.00000000,0,0
7.01000000,747.79924766,54.57838824,0,227.62813916,55.86769672,0,790.70000000,70.00000000,0,0
7.02000000,748.34631297,54.83448232,0,228.18556043,55.61636044,0,791.40000000,70.00000000,0,0
7.03000000,748.89593344,55.08941899,0,228.74046246,55.36385026,0,792.10000000,70.00000000,0,0
7.04000000,749.44809747,55.34319287,0,229.29283354,55.11017150,0,792.80000000,70.00000000,0,0
7.05000000,750.00279341,55.59579862,0,229.84266201,54.85532952,0,793.50000000,70.00000000,0,0
7.06000000,750.56000953,55.84723089,0,230.38993627,54.59932969,0,794.20000000,70.00000000,0,0
7.07000000,751.11973410,56.09748438,0,230.93464476,54.34217742,0,794.90000000,70.00000000,0,0
7.08000000,751.68195528,56.34655380,0,231.47677599,54.08387814,0,795.60000000,70.00000000,0,0
7.09000000,752.24666121,56.59443391,0,232.01631852,53.82443729,0,796.30000000,70.00000000,0,0
7.10000000,752.81383997,56.84111947,0,232.55326095,53.56386037,0,797.00000000,70.00000000,0,0
7.11000000,753.38347960,57.08660527,0,233.08759196,53.30215286,0,797.70000000,70.00000000,0,0
7.12000000,753.95556806,57.33088613,0,233.61930026,53.03932028,0,798.40000000,70.00000000,0,0
7.13000000,754.53009329,57.57395689,0,234.14837463,52.77536820,0,799.10000000,70.00000000,0,0
7.14000000,755.10704315,57.81581242,0,234.67480391,52.51030217,0,799.80000000,70.00000000,0,0
7.15000000,755.68640547,58.05644763,0,235.19857698,52.24412780,0,800.50000000,70.00000000,0,0
7.16000000,756.26816802,58.29585742,0,235.71968279,51.97685069,0,801.20000000,70.00000000,0,0
7.17000000,756.85231851,58.53403675,0,236.23811034,51.70847650,0,801.90000000,70.00000000,0,0
7.18000000,757.43884463,58.77098058,0,236.75384868,51.43901089,0,802.60000000,70.00000000,0,0
7.19000000,758.02773399,59.00668393,0,237.26688694,51.16845954,0,803.30000000,70.00000000,0,0
7.20000000,758.61897416,59.24114181,0,237.77721427,50.89682817,0,804.00000000,70.00000000,0,0
7.21000000,759.21255266,59.47434927,0,238.28481992,50.62412250,0,804.70000000,70.00000000,0,0
7.22000000,759.80845696,59.70630139,0,238.78969316,50.35034830,0,805.40000000,70.00000000,0,0
7.23000000,760.40667449,59.93699328,0,239.29182334,50.07551135,0,806.10000000,70.00000000,0,0
7.24000000,761.00719261,60.16642006,0,239.79119986,49.79961744,0,806.80000000,70.00000000,0,0
7.25000000,761.60999865,60.39457690,0,240.28781219,49.52267240,0,807.50000000,70.00000000,0,0
7.26000000,762.21507990,60.62145897,0,240.78164983,49.24468207,0,808.20000000,70.00000000,0,0
7.27000000,762.82242357,60.84706150,0,241.27270236,48.96565232,0,808.90000000,70.00000000,0,0
7.28000000,763.43201685,61.07137971,0,241.76095943,48.68558904,0,809.60000000,70.00000000,0,0
7.29000000,764.04384687,61.29440887,0,242.24641072,48.40449815,0,810.30000000,70.00000000,0,0
7.30000000,764.65790071,61.51614428,0,242.72904599,48.12238557,0,811.00000000,70.00000000,0,0
7.31000000,765.27416542,61.73658125,0,243.20885504,47.83925726,0,811.70000000,70.00000000,0,0
7.32000000,765.89262799,61.95571514,0,243.68582777,47.55511920,0,812.40000000,70.00000000,0,0
7.33000000,766.51327537,62.17354131,0,244.15995408,47.26997738,0,813.10000000,70.00000000,0,0
7.34000000,767.13609444,62.39005517,0,244.63122399,46.98383782,0,813.80000000,70.00000000,0,0
7.35000000,767.76107208,62.60525215,0,245.09962753,46.69670656,0,814.50000000,70.00000000,0,0
7.36000000,768.38819508,62.81912770,0,245.56515483,46.40858966,0,815.20000000,70.00000000,0,0
7.37000000,769.01745021,63.03167732,0,246.02779606,46.11949321,0,815.90000000,70.00000000,0,0
7.38000000,769.64882419,63.24289651,0,246.48754145,45.82942330,0,816.60000000,70.00000000,0,0
7.39000000,770.28230370,63.45278083,0,246.94438130,45.53838607,0,817.30000000,70.00000000,0,0
7.40000000,770.91787535,63.66132582,0,247.39830597,45.24638764,0,818.00000000,70.00000000,0,0
7.41000000,771.55552573,63.86852711,0,247.84930587,44.95343418,0,818.70000000,70.00000000,0,0
7.42000000,772.19524139,64.07438031,0,248.29737149,44.65953189,0,819.40000000,70.00000000,0,0
7.43000000,772.83700883,64.27888107,0,248.74249337,44.36468695,0,820.10000000,70.00000000,0,0
7.44000000,773.48081449,64.48202509,0,249.18466211,44.06890560,0,820.80000000,70.00000000,0,0
7.45000000,774.12664480,64.68380807,0,249.62386838,43.77219408,0,821.50000000,70.00000000,0,0
7.46000000,774.77448610,64.88422575,0,250.06010291,43.47455864,0,822.20000000,70.00000000,0,0
7.47000000,775.42432475,65.08327390,0,250.49335649,43.17600558,0,822.90000000,70.00000000,0,0
7.48000000,776.07614700,65.28094833,0,250.92361998,42.87654119,0,823.60000000,70.00000000,0,0
7.49000000,776.72993912,65.47724486,0,251.35088430,42.57617180,0,824.30000000,70.00000000,0,0
7.50000000,777.38568729,65.67215935,0,251.77514042,42.27490375,0,825.00000000,70.00000000,0,0
7.51000000,778.04337769,65.86568768,0,252.19637940,41.97274338,0,825.70000000,70.00000000,0,0
7.52000000,778.70299641,66.05782576,0,252.61459234,41.66969709,0,826.40000000,70.00000000,0,0
7.53000000,779.36452955,66.24856955,0,253.02977041,41.36577127,0,827.10000000,70.00000000,0,0
7.54000000,780.02796314,66.43791501,0,253.44190485,41.06097233,0,827.80000000,70.00000000,0,0
7.55000000,780.69328318,66.62585816,0,253.85098697,40.75530670,0,828.50000000,70.00000000,0,0
7.56000000,781.36047562,66.81239502,0,254.25700812,40.44878085,0,829.20000000,70.00000000,0,0
7.57000000,782.02952638,66.99752165,0,254.65995974,40.14140123,0,829.90000000,70.00000000,0,0
7.58000000,782.70042134,67.18123415,0,255.05983332,39.83317434,0,830.60000000,70.00000000,0,0
7.59000000,783.37314633,67.36352864,0,255.45662042,39.52410668,0,831.30000000,70.00000000,0,0
7.60000000,784.04768717,67.54440127,0,255.85031267,39.21420478,0,832.00000000,70.00000000,0,0
7.61000000,784.72402961,67.72384823,0,256.24090176,38.90347518,0,832.70000000,70.00000000,0,0
7.62000000,785.40215937,67.90186573,0,256.62837944,38.59192443,0,833.40000000,70.00000000,0,0
7.63000000,786.08206215,68.07845000,0,257.01273753,38.27955911,0,834.10000000,70.00000000,0,0
7.64000000,786.76372358,68.25359733,0,257.39396793,37.96638581,0,834.80000000,70.00000000,0,0
7.65000000,787.44712929,68.42730401,0,257.77206258,37.65241115,0,835.50000000,70.00000000,0,0
7.66000000,788.13226485,68.59956639,0,258.14701350,37.33764175,0,836.20000000,70.00000000,0,0
7.67000000,788.81911579,68.77038081,0,258.51881279,37.02208426,0,836.90000000,70.00000000,0,0
7.68000000,789.50766762,68.93974368,0,258.88745258,36.70574534,0,837.60000000,70.00000000,0,0
7.69000000,790.19790581,69.10765143,0,259.25292511,36.38863165,0,838.30000000,70.00000000,0,0
7.70000000,790.88981579,69.27410051,0,259.61522266,36.07074991,0,839.00000000,70.00000000,0,0
7.71000000,791.58338295,69.43908740,0,259.97433757,35.75210681,0,839.70000000,70.00000000,0,0
7.72000000,792.27859265,69.60260862,0,260.33026228,35.43270908,0,840.40000000,70.00000000,0,0
7.73000000,792.97543023,69.76466073,0,260.68298926,35.11256347,0,841.10000000,70.00000000,0,0
7.74000000,793.67388096,69.92524030,0,261.03251108,34.79167673,0,841.80000000,70.00000000,0,0
7.75000000,794.37393011,70.08434394,0,261.37882035,34.47005563,0,842.50000000,70.00000000,0,0
7.76000000,795.07556291,70.24196829,0,261.72190976,34.14770696,0,843.20000000,70.00000000,0,0
7.77000000,795.77876454,70.39811003,0,262.06177208,33.82463754,0,843.90000000,70.00000000,0,0
7.78000000,796.48352015,70.55276586,0,262.39840013,33.50085416,0,844.60000000,70.00000000,0,0
7.79000000,797.18981489,70.70593252,0,262.73178681,33.17636368,0,845.30000000,70.00000000,0,0
7.80000000,797.89763383,70.85760677,0,263.06192507,32.85117293,0,846.00000000,70.00000000,0,0
7.81000000,798.60696204,71.00778541,0,263.38880796,32.52528879,0,846.70000000,70.00000000,0,0
7.82000000,799.31778454,71.15646528,0,263.71242856,32.19871813,0,847.40000000,70.00000000,0,0
7.83000000,800.03008634,71.30364323,0,264.03278005,31.87146785,0,848.10000000,70.00000000,0,0
7.84000000,800.74385239,71.44931615,0,264.34985568,31.54354484,0,848.80000000,70.00000000,0,0
7.85000000,801.45906763,71.59348098,0,264.66364873,31.21495604,0,849.50000000,70.00000000,0,0
7.86000000,802.17571697,71.73613467,0,264.97415260,30.88570838,0,850.20000000,70.00000000,0,0
7.87000000,802.89378528,71.87727421,0,265.28136073,30.55580880,0,850.90000000,70.00000000,0,0
7.88000000,803.61325740,72.01689662,0,265.58526663,30.22526428,0,851.60000000,70.00000000,0,0
7.89000000,804.33411815,72.15499896,0,265.88586389,29.89408178,0,852.30000000,70.00000000,0,0
7.90000000,805.05635230,72.29157830,0,266.18314616,29.56226831,0,853.00000000,70.00000000,0,0
7.91000000,805.77994463,72.42663176,0,266.47710717,29.22983086,0,853.70000000,70.00000000,0,0
7.92000000,806.50487984,72.56015650,0,266.76774072,28.89677644,0,854.40000000,70.00000000,0,0
7.93000000,807.23114265,72.69214970,0,267.05504067,28.56311210,0,855.10000000,70.00000000,0,0
7.94000000,807.95871772,72.82260856,0,267.33900095,28.22884486,0,855.80000000,70.00000000,0,0
7.95000000,808.68758970,72.95153034,0,267.61961558,27.89398180,0,856.50000000,70.00000000,0,0
7.96000000,809.41774320,73.07891232,0,267.89687863,27.55852997,0,857.20000000,70.00000000,0,0
7.97000000,810.14916280,73.20475181,0,268.17078424,27.22249645,0,857.90000000,70.00000000,0,0
7.98000000,810.88183308,73.32904614,0,268.44132664,26.88588835,0,858.60000000,70.00000000,0,0
7.99000000,811.61573857,73.45179270,0,268.70850011,26.54871275,0,859.30000000,70.00000000,0,0
8.00000000,812.35086377,73.57298890,0,268.97229903,26.21097679,0,860.00000000,70.00000000,0,0
8.01000000,813.08719317,73.69263218,0,269.23271781,25.87268759,0,860.70000000,70.00000000,0,0
8.02000000,813.82471123,73.81072000,0,269.48975096,25.53385228,0,861.40000000,70.00000000,0,0
8.03000000,814.56340237,73.92724989,0,269.74339306,25.19447803,0,862.10000000,70.00000000,0,0
8.04000000,815.30325102,74.04221938,0,269.99363875,24.85457199,0,862.80000000,70.00000000,0,0
8.05000000,816.04424155,74.15562605,0,270.24048275,24.51414134,0,863.50000000,70.00000000,0,0
8.06000000,816.78635833,74.26746749,0,270.48391985,24.17319326,0,864.20000000,70.00000000,0,0
8.07000000,817.52958568,74.37774135,0,270.72394491,23.83173496,0,864.90000000,70.00000000,0,0
8.08000000,818.27390792,74.48644531,0,270.96055287,23.48977363,0,865.60000000,70.00000000,0,0
8.09000000,819.01930934,74.59357706,0,271.19373873,23.14731650,0,866.30000000,70.00000000,0,0
8.10000000,819.76577421,74.69913435,0,271.42349757,22.80437080,0,867.00000000,70.00000000,0,0
8.11000000,820.51328677,74.80311495,0,271.64982454,22.46094375,0,867.70000000,70.00000000,0,0
8.12000000,821.26183125,74.90551666,0,271.87271487,22.11704262,0,868.40000000,70.00000000,0,0
8.13000000,822.01139184,75.00633732,0,272.09216384,21.77267466,0,869.10000000,70.00000000,0,0
8.14000000,822.76195272,75.10557481,0,272.30816683,21.42784714,0,869.80000000,70.00000000,0,0
8.15000000,823.51349805,75.20322702,0,272.52071927,21.08256733,0,870.50000000,70.00000000,0,0
8.16000000,824.26601197,75.29929191,0,272.72981669,20.73684253,0,871.20000000,70.00000000,0,0
8.17000000,825.01947859,75.39376743,0,272.93545467,20.39068004,0,871.90000000,70.00000000,0,0
8.18000000,825.77388201,75.48665160,0,273.13762886,20.04408715,0,872.60000000,70.00000000,0,0
8.19000000,826.52920631,75.57794246,0,273.33633500,19.69707119,0,873.30000000,70.00000000,0,0
8.20000000,827.28543554,75.66763808,0,273.53156890,19.34963947,0,874.00000000,70.00000000,0,0
8.21000000,828.04255375,75.75573656,0,273.72332643,19.00179934,0,874.70000000,70.00000000,0,0
8.22000000,828.80054494,75.84223605,0,273.91160355,18.65355814,0,875.40000000,70.00000000,0,0
8.23000000,829.55939313,75.92713472,0,274.09639628,18.30492321,0,876.10000000,70.00000000,0,0
8.24000000,830.31908230,76.01043077,0,274.27770072,17.95590191,0,876.80000000,70.00000000,0,0
8.25000000,831.07959640,76.09212246,0,274.45551305,17.60650162,0,877.50000000,70.00000000,0,0
8.26000000,831.84091939,76.17220806,0,274.62982952,17.25672969,0,878.20000000,70.00000000,0,0
8.27000000,832.60303520,76.25068587,0,274.80064643,16.90659353,0,878.90000000,70.00000000,0,0
8.28000000,833.36592775,76.32755424,0,274.96796020,16.55610052,0,879.60000000,70.00000000,0,0
8.29000000,834.12958092,76.40281154,0,275.13176728,16.20525805,0,880.30000000,70.00000000,0,0
8.30000000,834.89397860,76.47645620,0,275.29206422,15.85407354,0,881.00000000,70.00000000,0,0
8.31000000,835.65910466,76.54848664,0,275.44884763,15.50255439,0,881.70000000,70.00000000,0,0
8.32000000,836.42494295,76.61890137,0,275.60211421,15.15070802,0,882.40000000,70.00000000,0,0
8.33000000,837.19147730,76.68769887,0,275.75186073,14.79854186,0,883.10000000,70.00000000,0,0
8.34000000,837.95869153,76.75487772,0,275.89808401,14.44606335,0,883.80000000,70.00000000,0,0
8.35000000,838.72656945,76.82043648,0,276.04078098,14.09327992,0,884.50000000,70.00000000,0,0
8.36000000,839.49509485,76.88437378,0,276.17994862,13.74019902,0,885.20000000,70.00000000,0,0
8.37000000,840.26425152,76.94668825,0,276.31558399,13.38682811,0,885.90000000,70.00000000,0,0
8.38000000,841.03402321,77.00737860,0,276.44768424,13.03317463,0,886.60000000,70.00000000,0,0
8.39000000,841.80439367,77.06644354,0,276.57624657,12.67924606,0,887.30000000,70.00000000,0,0
8.40000000,842.57534665,77.12388181,0,276.70126827,12.32504987,0,888.00000000,70.00000000,0,0
8.41000000,843.34686588,77.17969222,0,276.82274670,11.97059353,0,888.70000000,70.00000000,0,0
8.42000000,844.11893507,77.23387357,0,276.94067929,11.61588452,0,889.40000000,70.00000000,0,0
8.43000000,844.89153792,77.28642473,0,277.05506357,11.26093034,0,890.10000000,70.00000000,0,0
8.44000000,845.66465813,77.33734459,0,277.16589711,10.90573846,0,890.80000000,70.00000000,0,0
8.45000000,846.43827937,77.38663207,0,277.27317757,10.55031640,0,891.50000000,70.00000000,0,0
8.46000000,847.21238532,77.43428614,0,277.37690269,10.19467165,0,892.20000000,70.00000000,0,0
